,일시,기상온도,기상습도,tem_in_loc1,hum_in_loc1,tem_coil_loc1,tem_out_loc1,hum_out_loc1,cond_loc1,24시간,48시간,24,48
527,2016-06-06 00:00:00,12.7,83.1,13.1,70.73,10.06,14.3,63.22,0,2016-06-05 00:00:00,2016-06-04 00:00:00,0.0,0.0
528,2016-06-06 03:00:00,13.3,82.2,13.3,70.94,10.1,14.24,63.89,0,2016-06-05 03:00:00,2016-06-04 03:00:00,0.0,0.0
529,2016-06-06 06:00:00,12.8,82.2,13.3,71.03,10.06,14.09,63.71,0,2016-06-05 06:00:00,2016-06-04 06:00:00,0.0,0.0
530,2016-06-06 09:00:00,12.5,83.6,13.3,71.0,10.14,13.85,65.02,0,2016-06-05 09:00:00,2016-06-04 09:00:00,0.0,0.0
531,2016-06-06 12:00:00,12.4,84.5,13.4,71.03,10.18,13.57,66.06,0,2016-06-05 12:00:00,2016-06-04 12:00:00,0.0,0.0
532,2016-06-06 15:00:00,12.4,85.0,13.4,71.18,10.1,13.45,67.06,0,2016-06-05 15:00:00,2016-06-04 15:00:00,0.0,0.0
533,2016-06-06 18:00:00,12.4,85.1,13.4,71.46,10.14,13.42,68.77,0,2016-06-05 18:00:00,2016-06-04 18:00:00,0.0,0.0
534,2016-06-06 21:00:00,12.3,85.9,13.4,71.86,10.21,13.11,72.65,0,2016-06-05 21:00:00,2016-06-04 21:00:00,0.0,0.0
535,2016-06-07 00:00:00,12.3,86.5,13.5,72.47,10.21,12.9,74.33,0,2016-06-06 00:00:00,2016-06-05 00:00:00,0.0,0.0
536,2016-06-07 03:00:00,12.2,87.3,13.4,73.5,10.18,12.93,74.85,0,2016-06-06 03:00:00,2016-06-05 03:00:00,0.0,0.0
537,2016-06-07 06:00:00,12.2,87.8,13.6,74.08,10.21,12.75,75.06,0,2016-06-06 06:00:00,2016-06-05 06:00:00,0.0,0.0
538,2016-06-07 09:00:00,12.1,88.8,13.6,74.42,10.29,12.69,75.85,0,2016-06-06 09:00:00,2016-06-05 09:00:00,0.0,0.0
539,2016-06-07 12:00:00,12.1,89.7,13.6,75.06,10.25,12.47,76.13,0,2016-06-06 12:00:00,2016-06-05 12:00:00,0.0,0.0
540,2016-06-07 15:00:00,11.9,91.1,13.5,74.79,10.33,12.41,76.4,0,2016-06-06 15:00:00,2016-06-05 15:00:00,0.0,0.0
541,2016-06-07 18:00:00,11.7,91.1,13.6,74.79,10.33,12.29,76.5,0,2016-06-06 18:00:00,2016-06-05 18:00:00,0.0,0.0
542,2016-06-07 21:00:00,11.6,90.8,13.7,74.33,10.4,12.23,77.38,0,2016-06-06 21:00:00,2016-06-05 21:00:00,0.0,0.0
543,2016-06-08 00:00:00,11.3,90.9,13.7,74.11,10.37,12.14,77.47,0,2016-06-07 00:00:00,2016-06-06 00:00:00,0.0,0.0
544,2016-06-08 03:00:00,10.9,92.1,13.6,73.72,10.4,12.01,76.47,0,2016-06-07 03:00:00,2016-06-06 03:00:00,0.0,0.0
545,2016-06-08 06:00:00,10.6,92.4,13.6,73.14,10.29,11.92,74.48,0,2016-06-07 06:00:00,2016-06-06 06:00:00,0.0,0.0
546,2016-06-08 09:00:00,10.5,91.9,13.5,72.25,10.21,11.89,72.89,0,2016-06-07 09:00:00,2016-06-06 09:00:00,0.0,0.0
547,2016-06-08 12:00:00,10.3,89.8,13.4,71.31,10.29,11.98,72.47,0,2016-06-07 12:00:00,2016-06-06 12:00:00,0.0,0.0
548,2016-06-08 15:00:00,10.2,86.5,13.3,70.97,10.29,11.89,72.07,0,2016-06-07 15:00:00,2016-06-06 15:00:00,0.0,0.0
549,2016-06-08 18:00:00,10.1,80.5,13.1,67.95,10.29,11.86,60.13,0,2016-06-07 18:00:00,2016-06-06 18:00:00,0.0,0.0
550,2016-06-08 21:00:00,9.0,93.4,11.9,65.08,8.34,10.64,72.13,0,2016-06-07 21:00:00,2016-06-06 21:00:00,0.0,0.0
551,2016-06-09 00:00:00,9.0,93.4,11.9,66.15,8.23,10.27,75.43,0,2016-06-08 00:00:00,2016-06-07 00:00:00,0.0,0.0
552,2016-06-09 03:00:00,9.1,93.4,11.9,66.7,8.38,10.15,78.69,0,2016-06-08 03:00:00,2016-06-07 03:00:00,0.0,0.0
553,2016-06-09 06:00:00,9.2,93.4,11.9,67.61,8.23,10.06,81.14,0,2016-06-08 06:00:00,2016-06-07 06:00:00,0.0,0.0
554,2016-06-09 09:00:00,9.7,93.4,11.8,69.08,8.31,9.97,83.42,0,2016-06-08 09:00:00,2016-06-07 09:00:00,0.0,0.0
555,2016-06-09 12:00:00,9.9,93.4,11.8,70.05,8.38,9.79,84.31,0,2016-06-08 12:00:00,2016-06-07 12:00:00,0.0,0.0
556,2016-06-09 15:00:00,10.0,93.4,11.8,71.7,8.38,9.85,84.92,0,2016-06-08 15:00:00,2016-06-07 15:00:00,0.0,0.0
557,2016-06-09 18:00:00,10.4,93.4,11.8,71.98,8.34,9.88,85.32,0,2016-06-08 18:00:00,2016-06-07 18:00:00,0.0,0.0
558,2016-06-09 21:00:00,10.6,93.4,11.8,72.01,8.34,9.85,85.56,0,2016-06-08 21:00:00,2016-06-07 21:00:00,0.0,0.0
559,2016-06-10 00:00:00,10.8,93.4,11.8,72.56,8.34,9.82,85.53,0,2016-06-09 00:00:00,2016-06-08 00:00:00,0.0,0.0
560,2016-06-10 03:00:00,10.7,93.4,11.8,72.83,8.34,9.82,85.62,0,2016-06-09 03:00:00,2016-06-08 03:00:00,0.0,0.0
561,2016-06-10 06:00:00,10.8,93.4,11.8,73.41,8.38,9.82,85.96,0,2016-06-09 06:00:00,2016-06-08 06:00:00,0.0,0.0
562,2016-06-10 09:00:00,11.3,93.4,11.7,73.93,8.42,9.91,86.72,0,2016-06-09 09:00:00,2016-06-08 09:00:00,0.0,0.0
563,2016-06-10 12:00:00,11.4,93.4,11.7,74.63,8.31,9.76,87.0,0,2016-06-09 12:00:00,2016-06-08 12:00:00,0.0,0.0
564,2016-06-10 15:00:00,9.0,93.4,11.6,82.42,9.76,10.03,86.32,0,2016-06-09 15:00:00,2016-06-08 15:00:00,0.0,0.0
565,2016-06-10 18:00:00,9.0,93.4,11.6,82.23,9.72,10.09,86.32,0,2016-06-09 18:00:00,2016-06-08 18:00:00,0.0,0.0
566,2016-06-10 21:00:00,9.0,93.4,11.6,82.02,9.79,10.03,86.48,0,2016-06-09 21:00:00,2016-06-08 21:00:00,0.0,0.0
567,2016-06-11 00:00:00,9.0,93.4,11.5,82.02,9.83,9.91,86.36,0,2016-06-10 00:00:00,2016-06-09 00:00:00,0.0,0.0
568,2016-06-11 03:00:00,9.0,93.4,11.3,81.93,9.6,9.94,86.42,0,2016-06-10 03:00:00,2016-06-09 03:00:00,0.0,0.0
569,2016-06-11 06:00:00,8.9,93.4,11.4,82.05,9.83,9.91,86.66,0,2016-06-10 06:00:00,2016-06-09 06:00:00,0.0,0.0
570,2016-06-11 09:00:00,8.9,93.4,11.3,82.17,9.76,9.91,86.78,0,2016-06-10 09:00:00,2016-06-09 09:00:00,0.0,0.0
571,2016-06-11 12:00:00,8.9,93.4,11.4,82.3,9.53,9.76,86.6,0,2016-06-10 12:00:00,2016-06-09 12:00:00,0.0,0.0
572,2016-06-11 15:00:00,8.9,93.4,11.3,82.2,9.68,9.91,86.84,0,2016-06-10 15:00:00,2016-06-09 15:00:00,0.0,0.0
573,2016-06-11 18:00:00,8.8,93.4,11.3,82.17,9.64,9.79,86.75,0,2016-06-10 18:00:00,2016-06-09 18:00:00,0.0,0.0
574,2016-06-11 21:00:00,8.8,93.4,11.4,82.2,9.68,9.82,86.63,0,2016-06-10 21:00:00,2016-06-09 21:00:00,0.0,0.0
575,2016-06-12 00:00:00,8.7,93.4,11.3,82.08,9.76,9.76,86.32,0,2016-06-11 00:00:00,2016-06-10 00:00:00,0.0,0.0
576,2016-06-12 03:00:00,8.7,93.4,11.4,81.99,9.79,9.69,85.99,0,2016-06-11 03:00:00,2016-06-10 03:00:00,0.0,0.0
577,2016-06-12 06:00:00,8.7,93.4,11.3,81.72,9.57,9.85,85.68,0,2016-06-11 06:00:00,2016-06-10 06:00:00,0.0,0.0
578,2016-06-12 09:00:00,8.7,93.4,11.4,81.65,9.64,9.79,85.23,0,2016-06-11 09:00:00,2016-06-10 09:00:00,0.0,0.0
579,2016-06-12 12:00:00,8.7,93.4,11.3,81.47,9.6,9.85,84.86,0,2016-06-11 12:00:00,2016-06-10 12:00:00,0.0,0.0
580,2016-06-12 15:00:00,8.7,93.4,11.3,81.29,9.76,9.97,84.83,0,2016-06-11 15:00:00,2016-06-10 15:00:00,0.0,0.0
581,2016-06-12 18:00:00,8.7,93.4,11.3,81.2,9.6,9.94,84.4,0,2016-06-11 18:00:00,2016-06-10 18:00:00,0.0,0.0
582,2016-06-12 21:00:00,8.8,93.4,11.3,81.2,9.76,9.97,84.31,0,2016-06-11 21:00:00,2016-06-10 21:00:00,0.0,0.0
583,2016-06-13 00:00:00,8.8,93.4,11.4,80.68,9.6,9.91,83.82,0,2016-06-12 00:00:00,2016-06-11 00:00:00,0.0,0.0
584,2016-06-13 03:00:00,8.8,93.4,11.2,80.71,9.72,9.97,84.0,0,2016-06-12 03:00:00,2016-06-11 03:00:00,0.0,0.0
585,2016-06-13 06:00:00,8.7,93.4,11.2,80.98,9.6,9.97,83.58,0,2016-06-12 06:00:00,2016-06-11 06:00:00,0.0,0.0
586,2016-06-13 09:00:00,8.8,93.4,11.3,80.59,9.68,10.0,83.27,0,2016-06-12 09:00:00,2016-06-11 09:00:00,0.0,0.0
587,2016-06-13 12:00:00,8.7,93.4,11.2,80.62,9.57,10.12,82.84,0,2016-06-12 12:00:00,2016-06-11 12:00:00,0.0,0.0
588,2016-06-13 15:00:00,8.6,93.4,11.3,80.34,9.64,10.0,82.51,0,2016-06-12 15:00:00,2016-06-11 15:00:00,0.0,0.0
589,2016-06-13 18:00:00,8.7,93.4,11.2,80.07,9.72,10.03,81.72,0,2016-06-12 18:00:00,2016-06-11 18:00:00,0.0,0.0
590,2016-06-13 21:00:00,8.9,93.4,11.2,79.64,9.6,10.4,81.32,0,2016-06-12 21:00:00,2016-06-11 21:00:00,0.0,0.0
591,2016-06-14 00:00:00,8.7,93.4,11.4,79.4,9.6,10.4,80.1,0,2016-06-13 00:00:00,2016-06-12 00:00:00,0.0,0.0
592,2016-06-14 03:00:00,9.0,93.4,11.3,78.88,9.6,10.27,78.45,0,2016-06-13 03:00:00,2016-06-12 03:00:00,0.0,0.0
593,2016-06-14 06:00:00,8.9,93.4,11.4,78.63,9.6,10.58,77.63,0,2016-06-13 06:00:00,2016-06-12 06:00:00,0.0,0.0
594,2016-06-14 09:00:00,8.7,93.4,11.4,78.57,9.79,10.46,77.2,0,2016-06-13 09:00:00,2016-06-12 09:00:00,0.0,0.0
595,2016-06-14 12:00:00,8.7,93.4,11.4,78.36,9.6,10.43,77.29,0,2016-06-13 12:00:00,2016-06-12 12:00:00,0.0,0.0
596,2016-06-14 15:00:00,8.7,93.4,11.3,77.78,9.6,10.4,77.14,0,2016-06-13 15:00:00,2016-06-12 15:00:00,0.0,0.0
597,2016-06-14 18:00:00,8.7,93.4,11.5,77.84,9.64,10.21,76.5,0,2016-06-13 18:00:00,2016-06-12 18:00:00,0.0,0.0
598,2016-06-14 21:00:00,8.7,93.4,11.3,76.86,9.68,10.27,75.24,0,2016-06-13 21:00:00,2016-06-12 21:00:00,0.0,0.0
599,2016-06-15 00:00:00,8.6,93.4,11.4,76.16,9.79,10.4,74.18,0,2016-06-14 00:00:00,2016-06-13 00:00:00,0.0,0.0
600,2016-06-15 03:00:00,8.6,93.4,11.3,75.76,9.64,10.27,74.82,0,2016-06-14 03:00:00,2016-06-13 03:00:00,0.0,0.0
601,2016-06-15 06:00:00,8.5,93.4,11.2,75.46,9.72,9.85,74.6,0,2016-06-14 06:00:00,2016-06-13 06:00:00,0.0,0.0
602,2016-06-15 09:00:00,8.4,93.4,11.1,75.27,9.6,9.69,75.03,0,2016-06-14 09:00:00,2016-06-13 09:00:00,0.0,0.0
603,2016-06-15 12:00:00,8.2,93.4,11.0,74.76,9.6,9.73,74.85,0,2016-06-14 12:00:00,2016-06-13 12:00:00,0.0,0.0
604,2016-06-15 15:00:00,8.1,93.4,11.0,74.15,9.53,9.48,74.85,0,2016-06-14 15:00:00,2016-06-13 15:00:00,0.0,0.0
605,2016-06-15 18:00:00,8.2,93.4,10.9,73.66,9.49,9.51,74.27,0,2016-06-14 18:00:00,2016-06-13 18:00:00,0.0,0.0
606,2016-06-15 21:00:00,8.0,93.4,10.8,72.59,9.49,9.39,73.02,0,2016-06-14 21:00:00,2016-06-13 21:00:00,0.0,0.0
607,2016-06-16 00:00:00,7.9,93.4,10.8,72.41,9.45,9.51,72.68,0,2016-06-15 00:00:00,2016-06-14 00:00:00,0.0,0.0
608,2016-06-16 03:00:00,7.8,93.0,10.8,71.46,9.45,9.36,70.12,0,2016-06-15 03:00:00,2016-06-14 03:00:00,0.0,0.0
609,2016-06-16 06:00:00,7.7,91.7,10.8,70.63,9.49,9.42,69.81,0,2016-06-15 06:00:00,2016-06-14 06:00:00,0.0,0.0
610,2016-06-16 09:00:00,7.7,91.0,10.8,69.81,9.41,9.51,70.21,0,2016-06-15 09:00:00,2016-06-14 09:00:00,0.0,0.0
611,2016-06-16 12:00:00,7.5,91.0,10.8,69.54,9.53,9.33,68.01,0,2016-06-15 12:00:00,2016-06-14 12:00:00,0.0,0.0
612,2016-06-16 15:00:00,7.4,91.0,10.7,67.98,9.49,9.45,67.37,0,2016-06-15 15:00:00,2016-06-14 15:00:00,0.0,0.0
613,2016-06-16 18:00:00,7.4,90.9,10.8,67.77,9.53,9.39,67.19,0,2016-06-15 18:00:00,2016-06-14 18:00:00,0.0,0.0
614,2016-06-16 21:00:00,7.5,90.6,10.8,67.19,9.45,9.51,65.63,0,2016-06-15 21:00:00,2016-06-14 21:00:00,0.0,0.0
615,2016-06-17 00:00:00,7.8,88.5,11.0,66.12,9.53,9.3,64.35,0,2016-06-16 00:00:00,2016-06-15 00:00:00,0.0,0.0
616,2016-06-17 03:00:00,7.7,85.4,10.9,65.02,9.41,9.15,64.74,0,2016-06-16 03:00:00,2016-06-15 03:00:00,0.0,0.0
617,2016-06-17 06:00:00,2.7,75.6,5.7,65.2,3.54,2.31,79.27,0,2016-06-16 06:00:00,2016-06-15 06:00:00,0.0,0.0
618,2016-06-17 09:00:00,1.7,83.6,5.3,67.64,3.23,1.61,81.59,0,2016-06-16 09:00:00,2016-06-15 09:00:00,0.0,0.0
619,2016-06-17 12:00:00,1.4,91.6,5.4,68.59,3.23,1.82,83.52,0,2016-06-16 12:00:00,2016-06-15 12:00:00,0.0,0.0
620,2016-06-17 15:00:00,1.6,93.4,5.4,69.75,3.35,2.37,84.86,0,2016-06-16 15:00:00,2016-06-15 15:00:00,0.0,0.0
621,2016-06-17 18:00:00,3.4,93.4,5.5,70.42,3.46,2.58,85.01,0,2016-06-16 18:00:00,2016-06-15 18:00:00,0.0,0.0
622,2016-06-17 21:00:00,2.4,93.2,5.7,69.66,3.38,2.0,84.52,0,2016-06-16 21:00:00,2016-06-15 21:00:00,0.0,0.0
623,2016-06-18 00:00:00,2.2,93.4,5.7,71.4,3.38,2.55,85.62,0,2016-06-17 00:00:00,2016-06-16 00:00:00,0.0,0.0
624,2016-06-18 03:00:00,3.3,92.1,5.7,71.46,3.38,2.92,84.43,0,2016-06-17 03:00:00,2016-06-16 03:00:00,0.0,0.0
625,2016-06-18 06:00:00,2.9,87.6,5.8,70.36,3.54,3.59,80.37,0,2016-06-17 06:00:00,2016-06-16 06:00:00,0.0,0.0
626,2016-06-18 09:00:00,2.4,88.0,5.9,68.65,3.54,3.8,75.67,0,2016-06-17 09:00:00,2016-06-16 09:00:00,0.0,0.0
627,2016-06-18 12:00:00,2.5,89.0,5.9,67.31,3.5,3.77,72.71,0,2016-06-17 12:00:00,2016-06-16 12:00:00,0.0,0.0
628,2016-06-18 15:00:00,5.7,86.7,8.5,65.72,6.47,7.31,68.62,0,2016-06-17 15:00:00,2016-06-16 15:00:00,0.0,0.0
629,2016-06-18 18:00:00,3.0,93.4,9.2,65.29,6.55,4.78,79.91,0,2016-06-17 18:00:00,2016-06-16 18:00:00,0.0,0.0
630,2016-06-18 21:00:00,2.5,93.4,7.2,65.57,5.22,3.35,82.48,0,2016-06-17 21:00:00,2016-06-16 21:00:00,0.0,0.0
631,2016-06-19 00:00:00,2.5,93.4,7.0,66.54,5.14,3.35,82.57,0,2016-06-18 00:00:00,2016-06-17 00:00:00,0.0,0.0
632,2016-06-19 03:00:00,2.5,93.4,7.1,67.09,5.18,3.32,82.57,0,2016-06-18 03:00:00,2016-06-17 03:00:00,0.0,0.0
633,2016-06-19 06:00:00,2.5,93.4,7.0,66.88,5.22,3.25,83.24,0,2016-06-18 06:00:00,2016-06-17 06:00:00,0.0,0.0
634,2016-06-19 09:00:00,2.5,93.4,7.0,68.04,5.18,3.19,84.43,0,2016-06-18 09:00:00,2016-06-17 09:00:00,0.0,0.0
635,2016-06-19 12:00:00,2.5,93.4,7.1,68.04,5.18,3.16,85.53,0,2016-06-18 12:00:00,2016-06-17 12:00:00,0.0,0.0
636,2016-06-19 15:00:00,2.5,93.4,7.1,68.53,5.14,3.16,86.36,0,2016-06-18 15:00:00,2016-06-17 15:00:00,0.0,0.0
637,2016-06-19 18:00:00,2.6,93.4,6.9,70.33,5.1,3.22,86.94,0,2016-06-18 18:00:00,2016-06-17 18:00:00,0.0,0.0
638,2016-06-19 21:00:00,2.6,93.4,6.9,70.63,5.22,3.22,87.42,0,2016-06-18 21:00:00,2016-06-17 21:00:00,0.0,0.0
639,2016-06-20 00:00:00,2.7,93.4,7.0,70.63,5.18,3.25,87.88,0,2016-06-19 00:00:00,2016-06-18 00:00:00,0.0,0.0
640,2016-06-20 03:00:00,2.7,93.4,7.0,70.73,5.14,3.28,88.37,0,2016-06-19 03:00:00,2016-06-18 03:00:00,0.0,0.0
641,2016-06-20 06:00:00,2.8,93.4,6.8,72.19,5.1,3.28,88.74,0,2016-06-19 06:00:00,2016-06-18 06:00:00,0.0,0.0
642,2016-06-20 09:00:00,2.8,93.4,7.1,70.94,5.1,3.32,89.04,0,2016-06-19 09:00:00,2016-06-18 09:00:00,0.0,0.0
643,2016-06-20 12:00:00,2.9,93.4,7.2,70.76,5.1,3.32,89.44,0,2016-06-19 12:00:00,2016-06-18 12:00:00,0.0,0.0
644,2016-06-20 15:00:00,2.9,93.4,7.2,70.09,5.25,3.28,89.65,0,2016-06-19 15:00:00,2016-06-18 15:00:00,0.0,0.0
645,2016-06-20 18:00:00,2.9,93.4,7.0,72.8,5.18,3.28,89.9,0,2016-06-19 18:00:00,2016-06-18 18:00:00,0.0,0.0
646,2016-06-20 21:00:00,3.0,93.4,7.0,72.31,5.22,3.35,90.11,0,2016-06-19 21:00:00,2016-06-18 21:00:00,0.0,0.0
647,2016-06-21 00:00:00,3.1,93.4,7.1,72.95,5.18,3.47,90.48,0,2016-06-20 00:00:00,2016-06-19 00:00:00,0.0,0.0
648,2016-06-21 03:00:00,3.1,93.4,7.0,73.17,5.18,3.47,90.57,0,2016-06-20 03:00:00,2016-06-19 03:00:00,0.0,0.0
649,2016-06-21 06:00:00,3.1,93.4,7.0,73.26,5.22,3.56,90.81,0,2016-06-20 06:00:00,2016-06-19 06:00:00,0.0,0.0
650,2016-06-21 09:00:00,3.2,93.4,7.2,72.86,5.1,3.62,91.06,0,2016-06-20 09:00:00,2016-06-19 09:00:00,0.0,0.0
651,2016-06-21 12:00:00,3.3,93.4,7.3,72.13,5.25,3.59,91.15,0,2016-06-20 12:00:00,2016-06-19 12:00:00,0.0,0.0
652,2016-06-21 15:00:00,3.3,93.4,7.2,73.35,5.22,3.65,91.27,0,2016-06-20 15:00:00,2016-06-19 15:00:00,0.0,0.0
653,2016-06-21 18:00:00,3.3,93.4,7.3,72.53,5.18,3.77,91.45,0,2016-06-20 18:00:00,2016-06-19 18:00:00,0.0,0.0
654,2016-06-21 21:00:00,3.4,93.4,7.5,71.79,5.14,3.96,91.64,0,2016-06-20 21:00:00,2016-06-19 21:00:00,0.0,0.0
655,2016-06-22 00:00:00,3.4,93.4,7.6,71.06,5.22,4.08,91.7,0,2016-06-21 00:00:00,2016-06-20 00:00:00,0.0,0.0
656,2016-06-22 03:00:00,3.4,93.4,7.7,71.09,5.37,4.14,91.7,0,2016-06-21 03:00:00,2016-06-20 03:00:00,0.0,0.0
657,2016-06-22 06:00:00,3.4,93.4,7.8,71.34,5.37,4.17,91.61,0,2016-06-21 06:00:00,2016-06-20 06:00:00,0.0,0.0
658,2016-06-22 09:00:00,3.5,93.4,7.7,71.61,5.33,4.14,91.67,0,2016-06-21 09:00:00,2016-06-20 09:00:00,0.0,0.0
659,2016-06-22 12:00:00,3.6,93.4,7.6,71.86,5.41,4.14,91.73,0,2016-06-21 12:00:00,2016-06-20 12:00:00,0.0,0.0
660,2016-06-22 15:00:00,3.6,93.4,7.8,72.07,5.33,4.17,91.79,0,2016-06-21 15:00:00,2016-06-20 15:00:00,0.0,0.0
661,2016-06-22 18:00:00,3.7,93.4,7.8,72.01,5.41,4.26,92.0,0,2016-06-21 18:00:00,2016-06-20 18:00:00,0.0,0.0
662,2016-06-22 21:00:00,3.9,93.4,7.9,72.1,5.22,4.26,92.12,0,2016-06-21 21:00:00,2016-06-20 21:00:00,0.0,0.0
663,2016-06-23 00:00:00,3.9,93.4,7.9,72.19,5.48,4.51,92.4,0,2016-06-22 00:00:00,2016-06-21 00:00:00,0.0,0.0
664,2016-06-23 03:00:00,3.9,93.4,7.9,72.47,5.33,4.78,92.49,0,2016-06-22 03:00:00,2016-06-21 03:00:00,0.0,0.0
665,2016-06-23 06:00:00,3.9,93.4,7.9,72.71,5.44,4.69,92.16,0,2016-06-22 06:00:00,2016-06-21 06:00:00,0.0,0.0
666,2016-06-23 09:00:00,3.9,93.4,7.9,73.02,5.29,4.69,91.94,0,2016-06-22 09:00:00,2016-06-21 09:00:00,0.0,0.0
667,2016-06-23 12:00:00,4.0,93.4,7.9,73.17,5.41,4.69,92.06,0,2016-06-22 12:00:00,2016-06-21 12:00:00,0.0,0.0
668,2016-06-23 15:00:00,4.1,93.4,7.9,73.29,5.44,4.63,91.88,0,2016-06-22 15:00:00,2016-06-21 15:00:00,0.0,0.0
669,2016-06-23 18:00:00,4.0,93.4,8.0,73.35,5.25,4.69,92.06,0,2016-06-22 18:00:00,2016-06-21 18:00:00,0.0,0.0
670,2016-06-23 21:00:00,4.2,93.4,7.9,73.87,5.44,4.66,91.97,0,2016-06-22 21:00:00,2016-06-21 21:00:00,0.0,0.0
671,2016-06-24 00:00:00,4.2,93.4,7.9,74.08,5.48,4.6,91.88,0,2016-06-23 00:00:00,2016-06-22 00:00:00,0.0,0.0
672,2016-06-24 03:00:00,4.3,93.4,7.9,74.15,5.48,4.6,92.03,0,2016-06-23 03:00:00,2016-06-22 03:00:00,0.0,0.0
673,2016-06-24 06:00:00,4.4,93.4,7.9,74.45,5.37,4.47,91.94,0,2016-06-23 06:00:00,2016-06-22 06:00:00,0.0,0.0
674,2016-06-24 09:00:00,4.4,93.4,7.9,74.36,5.67,4.63,92.28,0,2016-06-23 09:00:00,2016-06-22 09:00:00,0.0,0.0
675,2016-06-24 12:00:00,4.7,93.4,7.9,74.57,5.44,4.63,92.16,0,2016-06-23 12:00:00,2016-06-22 12:00:00,0.0,0.0
676,2016-06-24 15:00:00,4.9,93.4,7.9,74.73,5.48,4.51,92.16,0,2016-06-23 15:00:00,2016-06-22 15:00:00,0.0,0.0
677,2016-06-24 18:00:00,5.0,93.4,7.9,74.73,5.48,4.6,92.4,0,2016-06-23 18:00:00,2016-06-22 18:00:00,0.0,0.0
678,2016-06-24 21:00:00,5.0,93.4,7.9,74.97,5.41,4.6,92.46,0,2016-06-23 21:00:00,2016-06-22 21:00:00,0.0,0.0
679,2016-06-25 00:00:00,5.0,93.4,7.9,75.18,5.41,4.66,92.58,0,2016-06-24 00:00:00,2016-06-23 00:00:00,0.0,0.0
680,2016-06-25 03:00:00,6.8,93.4,7.9,75.31,5.52,4.78,92.61,0,2016-06-24 03:00:00,2016-06-23 03:00:00,0.0,0.0
681,2016-06-25 06:00:00,7.6,93.4,7.9,75.46,5.6,4.72,92.61,0,2016-06-24 06:00:00,2016-06-23 06:00:00,0.0,0.0
682,2016-06-25 09:00:00,8.0,93.4,8.0,75.49,5.44,4.93,92.86,0,2016-06-24 09:00:00,2016-06-23 09:00:00,0.0,0.0
683,2016-06-25 12:00:00,7.7,93.4,7.9,75.58,5.44,5.05,92.77,0,2016-06-24 12:00:00,2016-06-23 12:00:00,0.0,0.0
684,2016-06-25 15:00:00,7.7,93.4,8.0,75.85,5.71,4.96,92.77,0,2016-06-24 15:00:00,2016-06-23 15:00:00,0.0,0.0
685,2016-06-25 18:00:00,7.6,93.4,8.0,76.19,5.63,4.87,92.83,0,2016-06-24 18:00:00,2016-06-23 18:00:00,0.0,0.0
686,2016-06-25 21:00:00,7.7,93.4,8.0,76.53,5.52,5.05,93.22,0,2016-06-24 21:00:00,2016-06-23 21:00:00,0.0,0.0
687,2016-06-26 00:00:00,7.5,93.4,8.0,76.77,5.48,5.3,93.59,0,2016-06-25 00:00:00,2016-06-24 00:00:00,0.0,0.0
688,2016-06-26 03:00:00,7.4,93.4,8.1,77.08,5.71,6.18,94.54,0,2016-06-25 03:00:00,2016-06-24 03:00:00,0.0,0.0
689,2016-06-26 06:00:00,7.3,93.4,8.2,77.38,5.79,6.95,95.12,0,2016-06-25 06:00:00,2016-06-24 06:00:00,0.0,0.0
690,2016-06-26 09:00:00,7.2,93.4,8.3,77.75,5.63,7.07,94.66,0,2016-06-25 09:00:00,2016-06-24 09:00:00,0.0,0.0
691,2016-06-26 12:00:00,7.1,93.4,8.3,78.21,5.83,7.22,94.35,0,2016-06-25 12:00:00,2016-06-24 12:00:00,0.0,0.0
692,2016-06-26 15:00:00,7.0,93.4,8.4,78.51,5.9,7.16,93.99,0,2016-06-25 15:00:00,2016-06-24 15:00:00,0.0,0.0
693,2016-06-26 18:00:00,4.2,93.4,8.7,76.92,5.9,4.96,87.61,0,2016-06-25 18:00:00,2016-06-24 18:00:00,0.0,0.0
694,2016-06-26 21:00:00,4.0,93.4,8.6,76.34,5.86,4.81,87.91,0,2016-06-25 21:00:00,2016-06-24 21:00:00,0.0,0.0
695,2016-06-27 00:00:00,4.0,93.4,8.5,75.73,5.86,4.84,88.52,0,2016-06-26 00:00:00,2016-06-25 00:00:00,0.0,0.0
696,2016-06-27 03:00:00,4.0,93.4,8.4,75.67,5.9,4.84,88.83,0,2016-06-26 03:00:00,2016-06-25 03:00:00,0.0,0.0
697,2016-06-27 06:00:00,4.0,93.4,8.3,75.82,5.98,4.75,89.13,0,2016-06-26 06:00:00,2016-06-25 06:00:00,0.0,0.0
698,2016-06-27 09:00:00,3.9,93.4,8.1,75.85,5.83,4.63,89.13,0,2016-06-26 09:00:00,2016-06-25 09:00:00,0.0,0.0
699,2016-06-27 12:00:00,3.9,93.4,8.1,75.79,5.75,4.69,89.41,0,2016-06-26 12:00:00,2016-06-25 12:00:00,0.0,0.0
700,2016-06-27 15:00:00,3.7,93.4,8.0,75.64,5.83,4.69,89.56,0,2016-06-26 15:00:00,2016-06-25 15:00:00,0.0,0.0
701,2016-06-27 18:00:00,3.7,93.4,8.0,75.55,5.79,4.75,89.65,0,2016-06-26 18:00:00,2016-06-25 18:00:00,0.0,0.0
702,2016-06-27 21:00:00,3.7,93.4,8.1,75.49,5.71,4.72,89.44,0,2016-06-26 21:00:00,2016-06-25 21:00:00,0.0,0.0
