일시,기상온도,기상습도,tem_in_loc1,hum_in_loc1,tem_coil_loc1,tem_out_loc1,hum_out_loc1,cond_loc1,24뒤,48뒤
2019-03-03 23:30,5.7,67.7,12.4,45.42,10.25,7.16,59.46,0,0,0
2019-03-03 23:40,6.1,65.4,12.3,45.57,10.21,7.37,59.49,0,0,0
2019-03-03 23:50,5.9,67,12.3,45.57,10.29,7.34,59.49,0,0,0
2019-03-04 0:00,5.7,69.5,12.2,45.63,10.21,7.5,60.41,0,0,0
2019-03-04 0:10,5.4,70.3,12.3,46.09,10.25,8.05,61.75,0,0,0
2019-03-04 0:20,5.5,70.2,12.2,46.58,10.21,8.17,61.05,0,0,0
2019-03-04 0:30,6,68.4,12.4,46.37,10.21,8.14,60.93,0,0,0
2019-03-04 0:40,5.6,69.8,12.3,46.46,10.29,7.92,59.16,0,0,0
2019-03-04 0:50,5.6,70.1,12.3,46.79,10.4,7.86,60.5,0,0,0
2019-03-04 1:00,5.7,71.6,12.3,47.04,10.29,8.23,60.29,0,0,0
2019-03-04 1:10,5.3,70.6,12.3,47.28,10.18,8.35,61.36,0,0,0
2019-03-04 1:20,5.9,71.4,12.3,47.65,10.21,7.5,61.26,0,0,0
2019-03-04 1:30,5.6,71.2,12.3,47.92,10.21,7.01,62.55,0,0,0
2019-03-04 1:40,5.3,74.2,12.2,48.2,10.21,6.58,63.4,0,0,0
2019-03-04 1:50,5.4,73.7,12.1,48.23,10.18,6.46,63.92,0,0,0
2019-03-04 2:00,5.3,74.3,12,48.23,10.14,6.25,64.62,0,0,0
2019-03-04 2:10,4.9,76,11.8,48.72,10.14,6.15,65.35,0,0,0
2019-03-04 2:20,4.4,78,11.9,48.44,10.21,6.21,65.84,0,0,0
2019-03-04 2:30,5,78.3,11.8,48.81,10.14,6.86,66.51,0,0,0
2019-03-04 2:40,5.2,76.4,11.9,48.53,10.18,7.74,62.36,0,0,0
2019-03-04 2:50,5.2,76.3,12,48.44,10.18,7.95,60.96,0,0,0
2019-03-04 3:00,5.1,76.8,12,48.5,10.18,7.74,61.66,0,0,0
2019-03-04 3:10,5,76.4,12,48.66,10.14,6.7,62.64,0,0,0
2019-03-04 3:20,4.6,78,12,48.81,10.18,5.97,66.3,0,0,0
2019-03-04 3:30,4.2,80.4,11.9,48.84,10.21,5.79,67.46,0,0,0
2019-03-04 3:40,4.6,81,11.5,50.15,10.14,5.73,68.68,0,0,0
2019-03-04 3:50,4.8,79,11.5,49.94,10.06,5.82,69.69,0,0,0
2019-03-04 4:00,4.5,82.5,11.5,50.27,9.98,5.73,69.38,0,0,0
2019-03-04 4:10,4.5,80.4,11.6,49.69,10.02,5.67,68.47,0,0,0
2019-03-04 4:20,4.7,80.2,11.6,49.54,10.06,5.67,68.77,0,0,0
2019-03-04 4:30,4.8,80.2,11.6,49.33,10.1,5.54,68.96,0,0,0
2019-03-04 4:40,4.7,79.7,11.3,49.85,9.87,5.6,69.35,0,0,0
2019-03-04 4:50,4.6,80.1,11.4,49.85,10.18,5.67,68.56,0,0,0
2019-03-04 5:00,4.6,80.4,11.4,49.73,10.18,5.57,68.86,0,0,0
2019-03-04 5:10,4.7,80.6,11.4,49.91,10.06,5.67,68.62,0,0,0
2019-03-04 5:20,4.5,80.8,11.4,50.03,10.14,5.63,68.89,0,0,0
2019-03-04 5:30,4.3,81.3,11.3,50.12,9.87,5.63,69.32,0,0,0
2019-03-04 5:40,4.1,82.5,11.3,50.03,10.06,5.57,69.35,0,0,0
2019-03-04 5:50,4.3,82.5,11.3,50.21,9.95,6.25,69.57,0,0,0
2019-03-04 6:00,3.9,82.8,11.4,50.18,10.1,6.06,67.46,0,0,0
2019-03-04 6:10,3.5,84.6,11.4,50.34,10.18,5.91,67.83,0,0,0
2019-03-04 6:20,3.3,85.6,11.3,50.4,9.91,5.45,68.53,0,0,0
2019-03-04 6:30,3.7,85.1,11.2,50.37,10.02,5.15,70.36,0,0,0
2019-03-04 6:40,3,84.4,11.2,50.67,10.02,5.05,71.06,0,0,0
2019-03-04 6:50,2.8,86.3,11.2,50.98,9.83,5.15,71.31,0,0,0
2019-03-04 7:00,2.4,89.3,11.1,51.19,10.06,5.42,70.91,0,0,0
2019-03-04 7:10,2.6,88.3,11.2,50.82,9.98,5.39,70.12,0,0,0
2019-03-04 7:20,3.1,89.1,11.1,50.89,9.98,5.09,70.36,0,0,0
2019-03-04 7:30,3.4,86.7,11.1,50.79,10.02,5.12,70.45,0,0,0
2019-03-04 7:40,3.4,86.8,11.1,50.92,10.02,4.72,70.36,0,0,0
2019-03-04 7:50,3.9,84.7,11.1,50.82,9.91,4.38,71.15,0,0,0
2019-03-04 8:00,4.1,83,11.1,50.55,10.02,4.69,72.07,0,0,0
2019-03-04 8:10,4.3,82,11,50.79,9.87,4.87,71.37,0,0,0
2019-03-04 8:20,4.5,81.1,11,50.4,9.98,4.96,70.79,0,0,0
2019-03-04 8:30,4.7,79.9,11,50.15,9.83,5.15,70.7,0,0,0
2019-03-04 8:40,5,78,11,50.15,10.02,5.76,69.72,0,0,0
2019-03-04 8:50,5.3,77.7,11,50.15,9.95,6.31,66.24,0,0,0
2019-03-04 9:00,5.8,76.9,10.9,50.24,9.87,7.31,62.21,0,0,0
2019-03-04 9:10,6.3,73.6,11,49.88,9.87,8.35,57.63,0,0,0
2019-03-04 9:20,6.4,71.6,11,49.85,9.87,8.23,57.48,0,0,0
2019-03-04 9:30,6.6,71.2,11.1,49.57,9.91,8.75,55.19,0,0,0
2019-03-04 9:40,7.1,69.9,11.2,49.36,9.95,8.87,54.3,0,0,0
2019-03-04 9:50,7.7,67.1,11.3,49.15,10.18,9.66,53.75,0,0,0
2019-03-04 10:00,8.1,65.5,11.4,48.96,10.02,10.85,48.53,0,0,0
2019-03-04 10:10,8.3,63.5,11.4,49.05,10.18,11.31,47.89,0,0,0
2019-03-04 10:20,8.7,58.9,11.6,48.93,10.02,11.34,48.02,0,0,0
2019-03-04 10:30,9,56.6,11.8,48.63,10.14,12.69,44.38,0,0,0
2019-03-04 10:40,9.3,53.2,11.9,48.53,10.18,12.81,43.93,0,0,0
2019-03-04 10:50,9.6,54.1,11.9,48.63,10.25,12.84,42.64,0,0,0
2019-03-04 11:00,9.9,50.5,12,48.69,10.18,12.59,41.18,0,0,0
2019-03-04 11:10,10.5,48.4,12.1,48.53,10.29,12.72,39.62,0,0,0
2019-03-04 11:20,10.6,48.7,12.2,48.44,10.33,12.44,40.29,0,0,0
2019-03-04 11:30,11,45.9,12.4,48.23,10.37,11.98,41.06,0,0,0
2019-03-04 11:40,11.8,45.2,12.4,47.41,10.25,11.59,43.28,0,0,0
2019-03-04 11:50,11.8,42.4,12.6,47.31,10.37,11.47,44.75,0,0,0
2019-03-04 12:00,12,38.3,12.7,46.73,10.56,11.1,45.42,0,0,0
2019-03-04 12:10,12.6,39.9,12.8,45.94,10.6,10.89,45.94,0,0,0
2019-03-04 12:20,12.5,39.7,13,45.09,10.56,11.25,44.26,0,0,0
2019-03-04 12:30,13.3,40,13.1,44.87,10.75,11.19,44.57,0,0,0
2019-03-04 12:40,13.3,41.2,13.2,44.6,10.71,11.4,44.14,0,0,0
2019-03-04 12:50,13,43,13.3,43.65,10.71,11.07,43.65,0,0,0
2019-03-04 13:00,12.6,43.5,13.4,42.52,10.86,11.1,43.8,0,0,0
2019-03-04 13:10,12.2,42.9,13.5,42.28,10.9,10.89,42.7,0,0,0
2019-03-04 13:20,12.5,41.7,13.6,42.34,10.9,10.67,42.92,0,0,0
2019-03-04 13:30,12.6,42.3,13.7,41.88,10.94,10.7,41.48,0,0,0
2019-03-04 13:40,12.6,40.2,13.6,41.64,10.9,10.64,40.6,0,0,0
2019-03-04 13:50,13.2,37.9,13.7,41.18,11.05,11.04,40.29,0,0,0
2019-03-04 14:00,13.5,37.8,13.8,40.9,11.09,10.82,40.26,0,0,0
2019-03-04 14:10,12.9,37.5,13.9,38.95,11.09,11.04,39.38,0,0,0
2019-03-04 14:20,12.9,37,13.9,38.25,11.01,10.46,40.81,0,0,0
2019-03-04 14:30,13.3,37.5,14,38.52,11.09,10.49,40.63,0,0,0
2019-03-04 14:40,13.4,31.7,13.9,38,10.94,10.82,39.59,0,0,0
2019-03-04 14:50,13.1,32.4,14.1,37.36,11.13,11.22,37.91,0,0,0
2019-03-04 15:00,12.9,35.5,14.2,36.84,11.21,11.19,37.94,0,0,0
2019-03-04 15:10,13.1,37,14.2,36.17,11.28,11.34,37.33,0,0,0
2019-03-04 15:20,12.8,39.8,14.1,35.01,11.24,11.25,37.3,0,0,0
2019-03-04 15:30,13.1,37.4,14.3,35.2,11.51,11.34,38.06,0,0,0
2019-03-04 15:40,13.6,35,14.2,36.11,11.32,11.37,37.91,0,0,0
2019-03-04 15:50,12.8,37.6,14.4,35.74,11.36,11.43,34.07,0,0,0
2019-03-04 16:00,12.4,31.9,14.4,34.86,11.43,11.68,34.83,0,0,0
2019-03-04 16:10,12.4,38.9,14.3,34.22,11.4,11.43,40.48,0,0,0
2019-03-04 16:20,12.1,41.6,14.5,34.71,11.36,11.34,38.89,0,0,0
2019-03-04 16:30,12,42.8,14.4,34.62,11.43,11.31,40.11,0,0,0
2019-03-04 16:40,11.8,43.6,14.4,34.49,11.36,11.22,40.6,0,0,0
2019-03-04 16:50,11.3,44.6,14.4,34.62,11.4,11.07,41.48,0,0,0
2019-03-04 17:00,11.1,45.7,14.3,34.92,11.4,11.1,42.46,0,0,0
2019-03-04 17:10,11,46.6,14.3,35.62,11.4,11.04,42.55,0,0,0
2019-03-04 17:20,10.8,46,14.2,35.23,11.4,11.07,42.55,0,0,0
2019-03-04 17:30,10.6,46.3,14.2,35.59,11.32,10.98,43.71,0,0,0
2019-03-04 17:40,10.3,48.7,14.2,36.51,11.28,10.98,41.76,0,0,0
2019-03-04 17:50,9.7,51.2,14.1,36.9,11.21,10.85,43.77,0,0,0
2019-03-04 18:00,9.2,53.5,14.1,37.7,11.4,10.61,45.33,0,0,0
2019-03-04 18:10,8.5,56.9,14,38.31,11.32,10.46,47.77,0,0,0
2019-03-04 18:20,8,59.1,13.9,39.47,11.43,10.24,48.72,0,0,0
2019-03-04 18:30,7.5,61.3,13.8,40.48,11.21,9.94,50.95,0,0,0
2019-03-04 18:40,7.1,63.3,13.8,41.58,11.21,9.91,51.74,0,0,0
2019-03-04 18:50,6.8,66.8,13.6,42.89,11.24,9.79,53.33,0,0,0
2019-03-04 19:00,6.5,69.6,13.6,43.83,11.4,9.73,55.22,0,0,0
2019-03-04 19:10,6.2,72,13.5,44.41,11.17,9.36,55.62,0,0,0
2019-03-04 19:20,6.4,73.2,13.4,44.93,11.09,8.72,56.2,0,0,0
2019-03-04 19:30,6.2,73.1,13.3,44.81,11.09,8.26,57.75,0,0,0
2019-03-04 19:40,6.3,73.1,13.2,45.05,11.01,7.89,58.73,0,0,0
2019-03-04 19:50,6.4,72.9,13.1,45.24,11.09,7.5,60.47,0,0,0
2019-03-04 20:00,6.2,73.9,13,45.3,11.01,7.16,62.33,0,0,0
2019-03-04 20:10,6.1,75.6,13,45.82,11.05,7.19,63.95,0,0,0
2019-03-04 20:20,5.8,79.1,12.9,46.28,10.98,6.86,64.87,0,0,0
2019-03-04 20:30,5.7,80.8,12.8,46.79,10.94,6.73,66.64,0,0,0
2019-03-04 20:40,5.9,80.9,12.7,47.04,10.94,6.73,67.58,0,0,0
2019-03-04 20:50,5.9,81,12.6,47.56,10.82,6.58,68.1,0,0,0
2019-03-04 21:00,5.9,80.8,12.6,47.95,10.94,6.37,69.14,0,0,0
2019-03-04 21:10,5.9,79.5,12.5,48.38,10.82,6.28,70.33,0,0,0
2019-03-04 21:20,5.4,78.4,12.5,49.11,10.79,6.21,71.34,0,0,0
2019-03-04 21:30,5.2,79.6,12.4,49.82,10.82,6.12,72.19,0,0,0
2019-03-04 21:40,5.1,80.6,12.3,49.94,10.71,6,72.8,0,0,0
2019-03-04 21:50,5.3,80,12.3,50.52,10.79,6,73.05,0,0,0
2019-03-04 22:00,5.6,78.9,12.1,50.73,10.71,5.97,73.29,0,0,0
2019-03-04 22:10,5.3,79.8,12.2,50.95,10.75,5.97,73.5,0,0,0
2019-03-04 22:20,5.1,82.6,12.1,51.13,10.67,6.28,73.05,0,0,0
2019-03-04 22:30,4.9,83.7,12,51.56,10.6,6.46,72.16,0,0,0
2019-03-04 22:40,4.8,85,12,51.8,10.63,6.64,70.76,0,0,0
2019-03-04 22:50,4.8,86.1,12,51.77,10.63,6.73,69.93,0,0,0
2019-03-04 23:00,4.7,86.4,11.8,51.86,10.6,6.64,69.84,0,0,0
2019-03-04 23:10,4.6,86.8,11.9,52.01,10.71,6.52,70.27,0,0,0
2019-03-04 23:20,4.6,88,11.9,52.11,10.52,6.49,71.12,0,0,0
2019-03-04 23:30,4.7,88.5,11.9,52.41,10.6,6.52,71.92,0,0,0
2019-03-04 23:40,4.3,89.3,11.8,53.63,10.56,6.61,72.07,0,0,0
2019-03-04 23:50,4.4,90.6,11.7,54.15,10.52,6.49,72.1,0,0,0
2019-03-05 0:00,4.3,91.1,11.7,53.85,10.44,6.34,72.59,0,0,0
2019-03-05 0:10,4.3,92,11.7,53.88,10.56,6.18,73.32,0,0,0
2019-03-05 0:20,3.8,92.7,11.6,54.12,10.44,6.21,74.33,0,0,0
2019-03-05 0:30,3.6,93.2,11.6,54.4,10.48,6.09,74.73,0,0,0
2019-03-05 0:40,3.6,93.2,11.6,54.46,10.56,6,75.24,0,0,0
2019-03-05 0:50,3.5,93.2,11.6,54.7,10.33,5.79,75.95,0,0,0
2019-03-05 1:00,3.6,93.2,11.5,54.67,10.44,5.6,76.47,0,0,0
2019-03-05 1:10,3.7,93.2,11.5,54.61,10.48,5.45,77.38,0,0,0
2019-03-05 1:20,3.5,93.2,11.4,54.91,10.44,5.42,78.17,0,0,0
2019-03-05 1:30,3.7,93.2,11.4,54.98,10.25,5.48,78.69,0,0,0
2019-03-05 1:40,3.8,93.2,11.3,55.19,10.33,5.42,79.06,0,0,0
2019-03-05 1:50,3.6,93.2,11.3,55.68,10.18,5.45,79.55,0,0,0
2019-03-05 2:00,3.4,93.2,11.2,55.77,10.21,5.42,79.67,0,0,0
2019-03-05 2:10,3.4,93.2,11.2,56.11,10.25,5.39,79.85,0,0,0
2019-03-05 2:20,3.4,93.2,11.1,56.2,10.29,5.21,79.91,0,0,0
2019-03-05 2:30,3.4,93.2,11.1,56.44,10.37,4.96,80.34,0,0,0
2019-03-05 2:40,3.3,93.2,11.1,56.56,10.18,4.72,80.98,0,0,0
2019-03-05 2:50,3.4,93.2,11,56.65,10.25,4.69,81.78,0,0,0
2019-03-05 3:00,3.2,93.2,11,56.87,10.21,4.63,82.23,0,0,0
2019-03-05 3:10,3.4,93.2,10.9,56.96,10.14,4.6,82.45,0,0,0
2019-03-05 3:20,3.9,93.2,11,56.99,10.14,4.63,83.03,0,0,0
2019-03-05 3:30,4.3,93.2,10.9,57.08,10.02,4.75,83.27,0,0,0
2019-03-05 3:40,4.1,93.2,10.8,57.14,10.1,4.51,83.06,0,0,0
2019-03-05 3:50,4.2,93.2,10.7,57.45,10.1,4.66,83.36,0,0,0
2019-03-05 4:00,4,93.2,10.7,57.23,10.1,4.69,82.66,0,0,0
2019-03-05 4:10,4,93.2,10.7,57.33,9.87,4.08,81.17,0,0,0
2019-03-05 4:20,3.9,93.2,10.6,57.3,10.02,4.05,82.11,0,0,0
2019-03-05 4:30,3.6,93.2,10.5,57.08,9.91,4.11,82.23,0,0,0
2019-03-05 4:40,2.5,93.2,10.5,56.9,9.91,4.11,82.33,0,0,0
2019-03-05 4:50,2.2,93.2,10.5,56.87,9.91,3.93,82.39,0,0,0
2019-03-05 5:00,2.1,93.2,10.3,56.72,9.83,3.74,82.81,0,0,0
2019-03-05 5:10,2.3,93.2,10.3,56.62,9.95,4.05,83.91,0,0,0
2019-03-05 5:20,2.8,93.2,10.3,56.78,9.83,3.93,83.67,0,0,0
2019-03-05 5:30,3,93.2,10.3,56.84,9.91,3.96,83.67,0,0,0
2019-03-05 5:40,3.1,93.2,10.2,56.59,9.87,3.44,83.12,0,0,0
2019-03-05 5:50,3,93.2,10.2,56.87,9.76,3.28,83.76,0,0,0
2019-03-05 6:00,3,93.2,10.2,56.93,9.79,3.53,84.49,0,0,0
2019-03-05 6:10,2.9,93.2,10.1,57.11,9.76,3.01,84.37,0,0,0
2019-03-05 6:20,2.9,93.2,10.1,57.02,9.64,3.13,85.5,0,0,0
2019-03-05 6:30,2.7,93.2,10.1,56.99,9.68,2.7,85.38,0,0,0
2019-03-05 6:40,2.7,93.2,9.9,57.02,9.6,2.7,85.99,0,0,0
2019-03-05 6:50,2.6,93.2,9.9,57.26,9.64,3.19,86.9,0,0,0
2019-03-05 7:00,2.7,93.2,9.8,57.51,9.53,2.98,86.36,0,0,0
2019-03-05 7:10,2.5,93.2,9.8,57.42,9.45,2.74,86.42,0,0,0
2019-03-05 7:20,2.5,93.2,9.8,57.78,9.45,3.44,87.36,0,0,0
2019-03-05 7:30,2.7,93.2,9.7,58.09,9.45,3.19,86.42,0,0,0
2019-03-05 7:40,2.6,93.2,9.6,58.39,9.49,3.77,87.21,0,0,0
2019-03-05 7:50,2.8,93.2,9.7,58.79,9.49,3.89,86.39,0,0,0
2019-03-05 8:00,3,93.2,9.7,58.73,9.45,3.8,85.26,0,0,0
2019-03-05 8:10,3.2,93.2,9.7,59.1,9.41,4.17,84.62,0,0,0
2019-03-05 8:20,3.5,93.2,9.7,58.85,9.49,4.11,82.91,0,0,0
2019-03-05 8:30,3.9,93.2,9.7,59.16,9.53,4.66,81.84,0,0,0
2019-03-05 8:40,4.4,93.2,9.7,59.25,9.49,4.93,79.67,0,0,0
2019-03-05 8:50,4.7,93.2,9.7,59.25,9.53,5.6,77.78,0,0,0
2019-03-05 9:00,5.2,93.2,9.8,59.49,9.57,6.12,75.49,0,0,0
2019-03-05 9:10,5.6,93.2,9.8,59.52,9.57,6.79,72.77,0,0,0
2019-03-05 9:20,6.2,93.2,9.9,59.89,9.53,7.47,71.49,0,0,0
2019-03-05 9:30,6.5,93.2,10,60.01,9.6,8.11,69.38,0,0,0
2019-03-05 9:40,6.7,93.2,10.1,60.35,9.64,8.63,68.99,0,0,0
2019-03-05 9:50,6.8,93.2,10.3,60.62,9.76,9.21,64.44,0,0,0
2019-03-05 10:00,7,92.8,10.3,61.11,9.76,10.21,61.97,0,0,0
2019-03-05 10:10,7.6,90.8,10.5,61.23,9.76,11.04,58.12,0,0,0
2019-03-05 10:20,7.7,88.6,10.6,61.51,9.87,11.47,57.33,0,0,0
2019-03-05 10:30,8,87,10.8,61.42,9.87,11.86,55.28,0,0,0
2019-03-05 10:40,8.2,85.6,10.9,61.05,9.95,11.86,54.46,0,0,0
2019-03-05 10:50,8.6,84.5,11,61.02,9.87,12.11,53.42,0,0,0
2019-03-05 11:00,9.3,80.9,11,60.99,9.91,11.68,53.57,0,0,0
2019-03-05 11:10,9.3,80.2,11.1,61.48,9.91,11.86,53.6,0,0,0
2019-03-05 11:20,9.5,78.8,11.2,61.32,9.98,12.01,51.89,0,0,0
2019-03-05 11:30,9.5,77,11.4,60.96,10.1,12.32,52.41,0,0,0
2019-03-05 11:40,9.9,75.1,11.6,60.44,10.06,12.29,52.29,0,0,0
2019-03-05 11:50,10.4,71.7,11.6,59.98,9.95,12.11,52.17,0,0,0
2019-03-05 12:00,10.7,70.1,11.8,59.43,10.1,12.26,51.59,0,0,0
2019-03-05 12:10,11,68.6,11.8,58.91,10.29,12.81,50.92,0,0,0
2019-03-05 12:20,11,65.6,12,58.42,10.25,12.72,49.85,0,0,0
2019-03-05 12:30,11,66.6,12.1,58.09,10.33,13.08,49.21,0,0,0
2019-03-05 12:40,11,64.7,12.2,57.63,10.29,13.36,47.59,0,0,0
2019-03-05 12:50,11.3,60,12.4,57.23,10.33,12.2,50.12,0,0,0
2019-03-05 13:00,11.4,51.5,12.4,57.2,10.37,11.92,52.17,0,0,0
2019-03-05 13:10,12,52.4,12.5,56.65,10.48,11.59,52.2,0,0,0
2019-03-05 13:20,12.2,50.6,12.6,56.07,10.44,11.74,52.44,0,0,0
2019-03-05 13:30,12.3,52,12.7,55.49,10.48,11.59,52.66,0,0,0
2019-03-05 13:40,12.2,50,12.8,55.01,10.48,11.83,51.92,0,0,0
2019-03-05 13:50,11.9,49.3,12.9,54.3,10.56,11.31,52.5,0,0,0
2019-03-05 14:00,11.9,46.8,13,53.6,10.48,11.5,51.89,0,0,0
2019-03-05 14:10,12.1,49,13.1,52.14,10.6,11.89,52.05,0,0,0
2019-03-05 14:20,11.8,49.4,13.1,51.34,10.56,11.86,50.34,0,0,0
2019-03-05 14:30,11.7,47.8,13.2,50.67,10.71,11.74,50.7,0,0,0
2019-03-05 14:40,11.6,50.3,13.2,49.57,10.67,11.68,50.82,0,0,0
2019-03-05 14:50,11.5,52.5,13.3,48.2,10.67,11.77,50.89,0,0,0
2019-03-05 15:00,11.3,54.8,13.4,47.13,10.79,12.14,48.81,0,0,0
2019-03-05 15:10,11,59.2,13.4,46.49,10.75,12.78,44.57,0,0,0
2019-03-05 15:20,11,59.7,13.4,46.18,10.79,12.63,43.22,0,0,0
2019-03-05 15:30,10.9,60.2,13.4,46,10.86,12.59,46.7,0,0,0
2019-03-05 15:40,10.5,62,13.4,45.91,10.9,11.56,54.91,0,0,0
2019-03-05 15:50,10.3,63.6,13.4,46.52,10.82,11.25,57.51,0,0,0
2019-03-05 16:00,10.2,62.9,13.4,47.62,10.9,10.76,60.32,0,0,0
2019-03-05 16:10,10.3,61.2,13.4,48.26,10.82,9.76,64.35,0,0,0
2019-03-05 16:20,10.2,58.9,13.4,49.54,10.86,9.21,66.18,0,0,0
2019-03-05 16:30,10.1,59,13.4,50.61,10.75,8.87,68.13,0,0,0
2019-03-05 16:40,9.7,57.9,13.2,51.28,10.75,8.93,69.41,0,0,0
2019-03-05 16:50,9.7,57.2,13.2,50.85,10.79,9.45,65.81,0,0,0
2019-03-05 17:00,9.5,55.2,13.3,50.21,10.86,10.37,52.78,0,0,0
2019-03-05 17:10,9.4,53.8,13.3,48.99,10.82,10.4,49.18,0,0,0
2019-03-05 17:20,9.3,54.8,13.3,47.34,10.86,10.34,48.44,0,0,0
2019-03-05 17:30,9.1,54.1,13.2,45.97,10.79,10.12,47.41,0,0,0
2019-03-05 17:40,8.9,52.9,13.1,45.09,10.75,10,48.02,0,0,0
2019-03-05 17:50,8.8,53.7,13.1,43.99,10.75,9.85,47.44,0,0,0
2019-03-05 18:00,8.7,53.5,13,43.47,10.79,9.79,46.37,0,0,0
2019-03-05 18:10,8.6,53.6,13,42.95,10.86,9.66,46.06,0,0,0
2019-03-05 18:20,8.4,54.2,12.9,42.25,10.82,9.51,46.25,0,0,0
2019-03-05 18:30,8.2,55.7,12.9,41.7,10.82,9.33,46.4,0,0,0
2019-03-05 18:40,7.9,59,12.8,41.09,10.86,9.3,47.07,0,0,0
2019-03-05 18:50,7.6,62.2,12.8,41,10.79,9.18,47.92,0,0,0
2019-03-05 19:00,7.4,65.3,12.5,41.21,10.79,9.15,49.33,0,0,0
2019-03-05 19:10,7.4,64.9,12.6,41.18,10.71,8.93,51.31,0,0,0
2019-03-05 19:20,7.4,66.3,12.7,41.39,10.86,8.35,56.96,0,0,0
2019-03-05 19:30,7.3,68.1,12.5,42.49,10.86,8.29,58.97,0,0,0
2019-03-05 19:40,7.4,68.1,12.5,42.19,10.82,8.17,60.59,0,0,0
2019-03-05 19:50,7.3,67.8,12.6,42.64,10.82,8.17,61.81,0,0,0
2019-03-05 20:00,7.1,69,12.4,43.19,10.75,8.08,61.9,0,0,0
2019-03-05 20:10,6.9,70.8,12.4,43.86,10.75,8.08,63.34,0,0,0
2019-03-05 20:20,6.6,74.5,12.4,43.56,10.79,7.83,66.67,0,0,0
2019-03-05 20:30,7,69,12.3,44.35,10.63,7.71,67.55,0,0,0
2019-03-05 20:40,7,67.6,12.3,45.39,10.71,7.59,69.38,0,0,0
2019-03-05 20:50,6.8,65.7,12.3,44.32,10.63,7.74,67.58,0,0,0
2019-03-05 21:00,7,67.2,12.3,45.18,10.71,7.65,63.06,0,0,0
2019-03-05 21:10,7,66.1,12.1,46.49,10.56,7.68,65.6,0,0,0
2019-03-05 21:20,6.8,66.9,12.2,46.12,10.71,7.68,67.49,0,0,0
2019-03-05 21:30,6.7,67.9,12.1,46.79,10.56,7.47,63.8,0,0,0
2019-03-05 21:40,6.4,70,11.9,47.77,10.67,7.44,58.42,0,0,0
2019-03-05 21:50,6.4,70,12.2,46.83,10.63,7.22,58.3,0,0,0
2019-03-05 22:00,6,72,12.1,46.61,10.6,7.1,60.84,0,0,0
2019-03-05 22:10,6.6,67.5,11.8,47.37,10.67,7.01,62.79,0,0,0
2019-03-05 22:20,6.3,68.6,12,47.53,10.56,7.22,66.51,0,0,0
2019-03-05 22:30,6.2,71,12,47.37,10.67,7.1,68.59,0,0,0
2019-03-05 22:40,6,70.6,11.6,49.05,10.52,7.37,66.82,0,0,0
2019-03-05 22:50,6.2,67.7,11.6,48.75,10.52,7.19,66.82,0,0,0
2019-03-05 23:00,5.7,71.6,11.9,47.53,10.6,7.1,67.95,0,0,0
2019-03-05 23:10,5.5,71.5,11.9,47.5,10.52,6.7,64.96,0,0,0
2019-03-05 23:20,5.2,75,11.9,47.56,10.48,6.61,64.8,0,0,0
2019-03-05 23:30,5.2,74.2,11.8,47.92,10.56,6.7,62.85,0,0,0
2019-03-05 23:40,5.2,74.5,11.6,48.72,10.56,6.7,64.47,0,0,0
2019-03-05 23:50,5.3,73.4,11.7,48.47,10.52,6.67,61.26,0,0,0
2019-03-06 0:00,5.6,71.4,11.7,48.6,10.56,6.73,61.2,0,0,0
2019-03-06 0:10,5.5,71.2,11.5,48.26,10.44,6.76,60.35,0,0,0
2019-03-06 0:20,5.3,71.3,11.6,48.38,10.6,6.37,61.45,0,0,0
2019-03-06 0:30,5.4,71.6,11.6,48.63,10.6,5.97,66.24,0,0,0
2019-03-06 0:40,5.2,71.7,11.6,49.05,10.33,6.06,65.05,0,0,0
2019-03-06 0:50,5.5,69,11.6,48.99,10.4,6.09,62.42,0,0,0
2019-03-06 1:00,5.4,68.5,11.5,48.96,10.52,6.31,61.72,0,0,0
2019-03-06 1:10,4.8,73.2,11.5,49.36,10.29,6.34,60.9,0,0,0
2019-03-06 1:20,5.3,71.3,11.5,49.3,10.33,6.52,59.31,0,0,0
2019-03-06 1:30,5.1,71.1,11.4,49.33,10.37,6.25,61.45,0,0,0
2019-03-06 1:40,5,71.2,11.4,49.08,10.37,6.06,61.87,0,0,0
2019-03-06 1:50,5,70.6,11.3,48.72,10.29,6.03,60.93,0,0,0
2019-03-06 2:00,5,71.8,11.2,48.29,10.44,5.82,61.87,0,0,0
2019-03-06 2:10,5.1,69.3,11.3,48.11,10.44,6.15,60.74,0,0,0
2019-03-06 2:20,4.8,71.2,11.3,47.95,10.37,5.97,61.6,0,0,0
2019-03-06 2:30,4.6,71.3,11.3,47.8,10.44,5.97,63.83,0,0,0
2019-03-06 2:40,4.5,71.2,11.2,47.68,10.25,5.82,65.81,0,0,0
2019-03-06 2:50,4.8,70.6,11.2,47.71,10.29,5.91,62.52,0,0,0
2019-03-06 3:00,4.8,68.4,11.2,47.74,10.37,5.91,62,0,0,0
2019-03-06 3:10,4.5,69.1,11.1,47.47,10.37,6.03,60.56,0,0,0
2019-03-06 3:20,4.6,68,11.1,47.31,10.25,6.09,59.77,0,0,0
2019-03-06 3:30,5,66.1,11.1,47.04,10.33,6.31,57.88,0,0,0
2019-03-06 3:40,4.6,67.4,11.1,46.64,10.33,6.31,56.17,0,0,0
